model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
minimax_m3,exact_fp8,2,32768,512,100,63.84,0.6384,3000.0,186.09,0.062,32,hybrid,0.6098,1640.0,3279.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,196.8,612.9,127.7,1049.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1367,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,100,66.609,0.6661,3000.0,194.16,0.0647,64,hybrid,0.5844,1711.1,3422.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,205.4,639.4,133.2,1095.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1316,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,100,63.846,0.6385,4000.0,186.1,0.0465,32,hybrid,0.6097,1640.1,3280.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,196.9,612.9,127.7,1050.0,0.320089,3.12,0.1772,,,25000.0,0.6,0.1367,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,100,66.642,0.6664,4000.0,194.26,0.0486,64,hybrid,0.5841,1712.0,3423.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,205.5,639.8,133.3,1096.0,0.320089,3.12,0.1772,,,25000.0,0.6,0.1316,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,48.635,0.3891,250.0,141.77,0.5671,8,hybrid,0.8004,1249.4,2498.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,150.0,466.9,97.3,799.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1748,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,52.083,0.4167,250.0,151.82,0.6073,16,hybrid,0.7474,1338.0,2675.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,160.6,500.0,104.2,856.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1642,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,57.893,0.4631,250.0,168.75,0.675,32,hybrid,0.6724,1487.2,2974.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,178.5,555.8,115.8,952.1,0.320089,3.12,0.1772,,,25000.0,0.6,0.1492,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,60.655,0.4852,250.0,176.8,0.7072,64,hybrid,0.6418,1558.1,3116.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,187.0,582.3,121.3,997.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1431,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,52.809,0.4225,500.0,153.93,0.3079,8,hybrid,0.7371,1356.6,2713.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,162.8,507.0,105.6,868.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1622,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,58.604,0.4688,500.0,170.83,0.3417,16,hybrid,0.6642,1505.5,3010.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,180.7,562.6,117.2,963.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1476,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,69.381,0.555,500.0,202.24,0.4045,32,hybrid,0.5611,1782.3,3564.6,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,213.9,666.1,138.8,1141.0,0.320089,3.12,0.1772,,,25000.0,0.6,0.127,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,75.011,0.6001,500.0,218.65,0.4373,64,hybrid,0.519,1926.9,3853.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,231.3,720.1,150.0,1233.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1185,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,53.7,0.4296,750.0,156.53,0.2087,8,hybrid,0.7249,1379.5,2759.0,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,165.6,515.5,107.4,883.1,0.320089,3.12,0.1772,,,25000.0,0.6,0.1597,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,59.705,0.4776,750.0,174.03,0.232,16,hybrid,0.652,1533.7,3067.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,184.1,573.2,119.4,981.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1451,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,70.93,0.5674,750.0,206.75,0.2757,32,hybrid,0.5488,1822.1,3644.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,218.7,680.9,141.9,1166.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1245,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,76.825,0.6146,750.0,223.94,0.2986,64,hybrid,0.5067,1973.5,3947.1,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,236.9,737.5,153.6,1263.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1161,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,54.157,0.4333,1000.0,157.86,0.1579,8,hybrid,0.7188,1391.2,2782.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,167.0,519.9,108.3,890.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1585,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,60.27,0.4822,1000.0,175.68,0.1757,16,hybrid,0.6459,1548.3,3096.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,185.8,578.6,120.5,991.2,0.320089,3.12,0.1772,,,25000.0,0.6,0.1439,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,71.729,0.5738,1000.0,209.08,0.2091,32,hybrid,0.5427,1842.6,3685.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,221.2,688.6,143.5,1179.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1233,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,77.764,0.6221,1000.0,226.67,0.2267,64,hybrid,0.5006,1997.7,3995.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,239.8,746.5,155.5,1278.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1149,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,54.622,0.437,1500.0,159.22,0.1061,8,hybrid,0.7127,1403.2,2806.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,168.4,524.4,109.2,898.3,0.320089,3.12,0.1772,,,25000.0,0.6,0.1573,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,60.846,0.4868,1500.0,177.36,0.1182,16,hybrid,0.6398,1563.1,3126.1,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,187.6,584.1,121.7,1000.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1427,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,72.546,0.5804,1500.0,211.47,0.141,32,hybrid,0.5366,1863.6,3727.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,223.7,696.4,145.1,1193.1,0.320089,3.12,0.1772,,,25000.0,0.6,0.1221,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,78.726,0.6298,1500.0,229.48,0.153,64,hybrid,0.4945,2022.4,4044.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,242.7,755.8,157.5,1294.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1137,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,54.857,0.4389,2000.0,159.9,0.08,8,hybrid,0.7096,1409.2,2818.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,169.1,526.6,109.7,902.1,0.320089,3.12,0.1772,,,25000.0,0.6,0.1567,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,61.138,0.4891,2000.0,178.21,0.0891,16,hybrid,0.6367,1570.6,3141.1,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,188.5,586.9,122.3,1005.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1421,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,72.962,0.5837,2000.0,212.68,0.1063,32,hybrid,0.5335,1874.3,3748.6,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,225.0,700.4,145.9,1199.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1215,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,79.215,0.6337,2000.0,230.9,0.1155,64,hybrid,0.4914,2034.9,4069.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,244.3,760.5,158.4,1302.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.113,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,55.002,0.44,3000.0,160.32,0.0534,8,hybrid,0.7077,1412.9,2825.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,169.6,528.0,110.0,904.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1563,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,61.403,0.4912,3000.0,178.98,0.0597,16,hybrid,0.634,1577.4,3154.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,189.3,589.5,122.8,1009.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1415,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,73.383,0.5871,3000.0,213.9,0.0713,32,hybrid,0.5305,1885.1,3770.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,226.3,704.5,146.8,1206.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1208,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,79.711,0.6377,3000.0,232.35,0.0774,64,hybrid,0.4884,2047.7,4095.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,245.8,765.2,159.4,1310.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1124,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,73.514,0.5881,4000.0,214.28,0.0536,32,hybrid,0.5295,1888.5,3776.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,226.7,705.7,147.0,1209.0,0.320089,3.12,0.1772,,,25000.0,0.6,0.1207,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,125,79.947,0.6396,4000.0,233.04,0.0583,64,hybrid,0.4869,2053.7,4107.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,246.5,767.5,159.9,1314.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1121,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,53.11,0.3541,250.0,154.81,0.6192,8,hybrid,0.733,1364.3,2728.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,163.8,509.9,106.2,873.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1613,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,56.26,0.3751,250.0,163.99,0.656,16,hybrid,0.6919,1445.3,2890.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,173.5,540.1,112.5,925.2,0.320089,3.12,0.1772,,,25000.0,0.6,0.1531,True,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,62.742,0.4183,250.0,182.89,0.7316,64,hybrid,0.6204,1611.8,3223.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,193.5,602.3,125.5,1031.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1388,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,60.412,0.4027,500.0,176.09,0.3522,8,hybrid,0.6444,1551.9,3103.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,186.3,580.0,120.8,993.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1436,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,66.213,0.4414,500.0,193.0,0.386,16,hybrid,0.5879,1700.9,3401.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,204.2,635.6,132.4,1088.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1323,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,76.973,0.5132,500.0,224.37,0.4487,32,hybrid,0.5057,1977.3,3954.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,237.3,738.9,153.9,1265.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1159,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,84.078,0.5605,500.0,245.08,0.4902,64,hybrid,0.463,2159.8,4319.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,259.2,807.1,168.2,1382.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1074,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,61.582,0.4105,750.0,179.51,0.2393,8,hybrid,0.6321,1582.0,3163.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,189.9,591.2,123.2,1012.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1412,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,67.622,0.4508,750.0,197.11,0.2628,16,hybrid,0.5757,1737.1,3474.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,208.5,649.2,135.2,1112.1,0.320089,3.12,0.1772,,,25000.0,0.6,0.1299,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,78.884,0.5259,750.0,229.94,0.3066,32,hybrid,0.4935,2026.4,4052.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,243.2,757.3,157.8,1297.3,0.320089,3.12,0.1772,,,25000.0,0.6,0.1135,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,87.938,0.5863,750.0,256.33,0.3418,64,hybrid,0.4427,2259.0,4518.0,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,271.1,844.2,175.9,1446.2,0.320089,3.12,0.1772,,,25000.0,0.6,0.1033,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,62.184,0.4146,1000.0,181.26,0.1813,8,hybrid,0.626,1597.4,3194.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,191.7,597.0,124.4,1022.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1399,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,68.348,0.4557,1000.0,199.23,0.1992,16,hybrid,0.5696,1755.8,3511.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,210.7,656.1,136.7,1124.0,0.320089,3.12,0.1772,,,25000.0,0.6,0.1287,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,79.875,0.5325,1000.0,232.83,0.2328,32,hybrid,0.4874,2051.9,4103.8,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,246.3,766.8,159.7,1313.6,0.320089,3.12,0.1772,,,25000.0,0.6,0.1122,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,89.171,0.5945,1000.0,259.93,0.2599,64,hybrid,0.4365,2290.7,4581.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,274.9,856.0,178.3,1466.5,0.320089,3.12,0.1772,,,25000.0,0.6,0.1021,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,62.797,0.4186,1500.0,183.05,0.122,8,hybrid,0.6199,1613.2,3226.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,193.6,602.9,125.6,1032.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1387,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,69.089,0.4606,1500.0,201.39,0.1343,16,hybrid,0.5634,1774.8,3549.6,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,213.0,663.3,138.2,1136.2,0.320089,3.12,0.1772,,,25000.0,0.6,0.1274,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,80.889,0.5393,1500.0,235.78,0.1572,32,hybrid,0.4812,2077.9,4155.9,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,249.4,776.5,161.8,1330.3,0.320089,3.12,0.1772,,,25000.0,0.6,0.111,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,90.438,0.6029,1500.0,263.62,0.1757,64,hybrid,0.4304,2323.3,4646.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,278.9,868.2,180.9,1487.3,0.320089,3.12,0.1772,,,25000.0,0.6,0.1009,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,63.108,0.4207,2000.0,183.95,0.092,8,hybrid,0.6168,1621.2,3242.3,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,194.6,605.8,126.2,1037.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1381,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,69.466,0.4631,2000.0,202.49,0.1012,16,hybrid,0.5604,1784.5,3569.0,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,214.2,666.9,138.9,1142.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1268,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,81.406,0.5427,2000.0,237.29,0.1186,32,hybrid,0.4782,2091.2,4182.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,251.0,781.5,162.8,1338.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1104,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,91.085,0.6072,2000.0,265.5,0.1328,64,hybrid,0.4274,2339.9,4679.7,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,280.9,874.4,182.2,1497.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1002,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,63.413,0.4228,3000.0,184.84,0.0616,8,hybrid,0.6139,1629.0,3258.0,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,195.5,608.8,126.8,1042.8,0.320089,3.12,0.1772,,,25000.0,0.6,0.1375,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,69.847,0.4656,3000.0,203.6,0.0679,16,hybrid,0.5573,1794.3,3588.6,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,215.4,670.5,139.7,1148.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1262,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,81.93,0.5462,3000.0,238.82,0.0796,32,hybrid,0.4751,2104.7,4209.4,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,252.6,786.5,163.9,1347.4,0.320089,3.12,0.1772,,,25000.0,0.6,0.1098,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,91.742,0.6116,3000.0,267.42,0.0891,64,hybrid,0.4243,2356.7,4713.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,282.9,880.7,183.5,1508.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.0996,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,63.416,0.4228,4000.0,184.85,0.0462,8,hybrid,0.6138,1629.1,3258.2,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,195.5,608.8,126.8,1042.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1375,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,69.925,0.4662,4000.0,203.82,0.051,16,hybrid,0.5567,1796.3,3592.6,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,215.6,671.3,139.9,1149.9,0.320089,3.12,0.1772,,,25000.0,0.6,0.1261,True,True,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,82.195,0.548,4000.0,239.59,0.0599,32,hybrid,0.4736,2111.5,4223.0,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,253.4,789.1,164.4,1351.7,0.320089,3.12,0.1772,,,25000.0,0.6,0.1095,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,2,32768,512,150,92.073,0.6138,4000.0,268.38,0.0671,64,hybrid,0.4228,2365.2,4730.5,19144519680.0,227733504.0,91521081.0,19463774265.0,56734928640.0,2.915,283.9,883.9,184.1,1514.2,0.320089,3.12,0.1772,,,25000.0,0.6,0.0993,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,7.073,0.5894,250.0,25.38,0.1015,8,hybrid,8.9412,111.8,447.4,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,22.7,67.9,14.1,117.3,0.262306,3.81,0.2163,,,25000.0,0.6,0.9057,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,8.865,0.7388,250.0,31.81,0.1273,16,hybrid,7.1336,140.2,560.7,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,28.5,85.1,17.7,147.1,0.262306,3.81,0.2163,,,25000.0,0.6,0.7251,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,9.398,0.7831,250.0,33.72,0.1349,32,hybrid,6.7293,148.6,594.4,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,30.2,90.2,18.8,155.9,0.262306,3.81,0.2163,,,25000.0,0.6,0.6847,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,8.92,0.7433,500.0,32.01,0.064,16,hybrid,7.09,141.0,564.2,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,28.7,85.6,17.8,148.0,0.262306,3.81,0.2163,,,25000.0,0.6,0.7207,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,9.468,0.789,500.0,33.98,0.068,32,hybrid,6.6796,149.7,598.8,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,30.4,90.9,18.9,157.1,0.262306,3.81,0.2163,,,25000.0,0.6,0.6797,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,12,7.086,0.5905,750.0,25.43,0.0339,8,hybrid,8.9245,112.1,448.2,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,22.8,68.0,14.2,117.6,0.262306,3.81,0.2163,,,25000.0,0.6,0.904,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,13.374,0.5572,250.0,47.99,0.192,8,hybrid,4.7287,211.5,845.9,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,43.0,128.4,26.7,221.9,0.262306,3.81,0.2163,,,25000.0,0.6,0.4847,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,16.372,0.6822,250.0,58.75,0.235,16,hybrid,3.8627,258.9,1035.5,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,52.6,157.2,32.7,271.6,0.262306,3.81,0.2163,,,25000.0,0.6,0.3982,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,18.136,0.7557,250.0,65.08,0.2603,32,hybrid,3.487,286.8,1147.1,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,58.3,174.1,36.3,300.9,0.262306,3.81,0.2163,,,25000.0,0.6,0.3606,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,13.584,0.566,500.0,48.75,0.0975,8,hybrid,4.6554,214.8,859.2,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,43.7,130.4,27.2,225.4,0.262306,3.81,0.2163,,,25000.0,0.6,0.4774,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,16.689,0.6954,500.0,59.89,0.1198,16,hybrid,3.7894,263.9,1055.6,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,53.6,160.2,33.4,276.9,0.262306,3.81,0.2163,,,25000.0,0.6,0.3908,False,False,False,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,4,32768,512,24,18.526,0.7719,500.0,66.48,0.133,32,hybrid,3.4136,292.9,1171.8,15535509312.0,227733504.0,46694457.0,15809937273.0,56734928640.0,3.589,59.5,177.8,37.1,307.4,0.262306,3.81,0.2163,,,25000.0,0.6,0.3533,False,False,False,True,True,analytical,assumed_defaults,statistical
