model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
deepseek_v4_flash,exact,4,32768,256,125,53.618,0.4289,3000.0,326.09,0.1087,16,hybrid,0.395,2531.9,10127.7,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,198.1,514.7,107.2,918.5,0.090695,11.03,0.355,,,25000.0,0.6,0.0437,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,62.577,0.5006,3000.0,380.57,0.1269,32,hybrid,0.3384,2955.0,11819.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,231.2,600.7,125.2,1072.0,0.090695,11.03,0.355,,,25000.0,0.6,0.038,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,67.157,0.5373,3000.0,408.42,0.1361,64,hybrid,0.3153,3171.2,12684.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,248.2,644.7,134.3,1150.5,0.090695,11.03,0.355,,,25000.0,0.6,0.0357,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,48.884,0.3911,4000.0,297.29,0.0743,8,hybrid,0.4332,2308.4,9233.5,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,180.6,469.3,97.8,837.4,0.090695,11.03,0.355,,,25000.0,0.6,0.0475,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,53.85,0.4308,4000.0,327.49,0.0819,16,hybrid,0.3933,2542.9,10171.5,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,199.0,517.0,107.7,922.5,0.090695,11.03,0.355,,,25000.0,0.6,0.0435,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,62.892,0.5031,4000.0,382.49,0.0956,32,hybrid,0.3367,2969.9,11879.4,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,232.4,603.8,125.8,1077.4,0.090695,11.03,0.355,,,25000.0,0.6,0.0378,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,125,67.52,0.5402,4000.0,410.63,0.1027,64,hybrid,0.3136,3188.4,12753.5,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,249.5,648.2,135.0,1156.7,0.090695,11.03,0.355,,,25000.0,0.6,0.0355,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,47.637,0.3176,500.0,289.71,0.5794,8,hybrid,0.4445,2249.5,8998.0,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,176.0,457.3,95.3,816.1,0.090695,11.03,0.355,,,25000.0,0.6,0.0486,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,50.158,0.3344,500.0,305.04,0.6101,16,hybrid,0.4222,2368.5,9474.1,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,185.4,481.5,100.3,859.2,0.090695,11.03,0.355,,,25000.0,0.6,0.0464,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,54.318,0.3621,500.0,330.34,0.6607,32,hybrid,0.3899,2565.0,10259.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,200.7,521.5,108.6,930.5,0.090695,11.03,0.355,,,25000.0,0.6,0.0432,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,57.057,0.3804,500.0,347.0,0.694,64,hybrid,0.3712,2694.3,10777.2,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,210.9,547.7,114.1,977.4,0.090695,11.03,0.355,,,25000.0,0.6,0.0413,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,52.363,0.3491,750.0,318.45,0.4246,8,hybrid,0.4044,2472.6,9890.5,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,193.5,502.7,104.7,897.0,0.090695,11.03,0.355,,,25000.0,0.6,0.0446,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,56.635,0.3776,750.0,344.43,0.4592,16,hybrid,0.3739,2674.4,10697.6,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,209.3,543.7,113.3,970.2,0.090695,11.03,0.355,,,25000.0,0.6,0.0416,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,62.031,0.4135,750.0,377.25,0.503,32,hybrid,0.3414,2929.2,11716.8,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,229.2,595.5,124.1,1062.6,0.090695,11.03,0.355,,,25000.0,0.6,0.0383,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,65.913,0.4394,750.0,400.86,0.5345,64,hybrid,0.3213,3112.5,12450.0,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,243.6,632.8,131.8,1129.2,0.090695,11.03,0.355,,,25000.0,0.6,0.0363,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,53.257,0.355,1000.0,323.89,0.3239,8,hybrid,0.3976,2514.8,10059.4,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,196.8,511.3,106.5,912.3,0.090695,11.03,0.355,,,25000.0,0.6,0.0439,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,57.749,0.385,1000.0,351.21,0.3512,16,hybrid,0.3667,2727.0,10908.0,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,213.4,554.4,115.5,989.3,0.090695,11.03,0.355,,,25000.0,0.6,0.0408,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,65.835,0.4389,1000.0,400.38,0.4004,32,hybrid,0.3217,3108.8,12435.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,243.3,632.0,131.7,1127.8,0.090695,11.03,0.355,,,25000.0,0.6,0.0363,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,71.269,0.4751,1000.0,433.43,0.4334,64,hybrid,0.2971,3365.4,13461.7,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,263.4,684.2,142.5,1220.9,0.090695,11.03,0.355,,,25000.0,0.6,0.0339,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,54.182,0.3612,1500.0,329.51,0.2197,8,hybrid,0.3908,2558.5,10234.1,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,200.2,520.1,108.4,928.2,0.090695,11.03,0.355,,,25000.0,0.6,0.0433,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,58.839,0.3923,1500.0,357.83,0.2386,16,hybrid,0.3599,2778.4,11113.7,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,217.4,564.8,117.7,1008.0,0.090695,11.03,0.355,,,25000.0,0.6,0.0402,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,67.255,0.4484,1500.0,409.02,0.2727,32,hybrid,0.3149,3175.9,12703.4,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,248.5,645.6,134.5,1152.1,0.090695,11.03,0.355,,,25000.0,0.6,0.0357,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,73.778,0.4919,1500.0,448.69,0.2991,64,hybrid,0.287,3483.9,13935.7,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,272.6,708.3,147.6,1263.9,0.090695,11.03,0.355,,,25000.0,0.6,0.0329,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,54.656,0.3644,2000.0,332.4,0.1662,8,hybrid,0.3875,2580.9,10323.8,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,202.0,524.7,109.3,936.3,0.090695,11.03,0.355,,,25000.0,0.6,0.0429,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,59.399,0.396,2000.0,361.24,0.1806,16,hybrid,0.3565,2804.9,11219.5,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,219.5,570.2,118.8,1017.6,0.090695,11.03,0.355,,,25000.0,0.6,0.0398,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,67.987,0.4532,2000.0,413.47,0.2067,32,hybrid,0.3115,3210.5,12841.8,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,251.2,652.7,136.0,1164.7,0.090695,11.03,0.355,,,25000.0,0.6,0.0353,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,74.661,0.4977,2000.0,454.06,0.227,64,hybrid,0.2836,3525.6,14102.4,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,275.9,716.7,149.3,1279.0,0.090695,11.03,0.355,,,25000.0,0.6,0.0325,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,55.139,0.3676,3000.0,335.34,0.1118,8,hybrid,0.3841,2603.8,10415.0,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,203.8,529.3,110.3,944.6,0.090695,11.03,0.355,,,25000.0,0.6,0.0426,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,59.97,0.3998,3000.0,364.71,0.1216,16,hybrid,0.3531,2831.8,11327.4,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,221.6,575.7,119.9,1027.3,0.090695,11.03,0.355,,,25000.0,0.6,0.0395,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,68.736,0.4582,3000.0,418.03,0.1393,32,hybrid,0.3081,3245.8,12983.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,254.0,659.9,137.5,1177.5,0.090695,11.03,0.355,,,25000.0,0.6,0.035,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,75.566,0.5038,3000.0,459.56,0.1532,64,hybrid,0.2802,3568.3,14273.2,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,279.2,725.4,151.1,1294.5,0.090695,11.03,0.355,,,25000.0,0.6,0.0322,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,55.384,0.3692,4000.0,336.82,0.0842,8,hybrid,0.3824,2615.3,10461.2,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,204.7,531.7,110.8,948.8,0.090695,11.03,0.355,,,25000.0,0.6,0.0424,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,60.259,0.4017,4000.0,366.47,0.0916,16,hybrid,0.3514,2845.5,11382.1,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,222.7,578.5,120.5,1032.3,0.090695,11.03,0.355,,,25000.0,0.6,0.0393,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,69.117,0.4608,4000.0,420.34,0.1051,32,hybrid,0.3064,3263.8,13055.2,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,255.4,663.5,138.2,1184.0,0.090695,11.03,0.355,,,25000.0,0.6,0.0348,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,150,76.026,0.5068,4000.0,462.36,0.1156,64,hybrid,0.2785,3590.1,14360.2,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,280.9,729.8,152.1,1302.4,0.090695,11.03,0.355,,,25000.0,0.6,0.032,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,55.032,0.5503,250.0,119.21,0.4768,32,hybrid,0.4759,2101.2,2101.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,161.7,528.3,110.1,896.1,0.426481,2.34,0.133,,,25000.0,0.6,0.21,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,57.078,0.5708,250.0,123.64,0.4946,64,hybrid,0.4589,2179.3,2179.3,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,167.7,547.9,114.2,929.4,0.426481,2.34,0.133,,,25000.0,0.6,0.2032,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,57.242,0.5724,500.0,124.0,0.248,32,hybrid,0.4576,2185.5,2185.5,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,168.2,549.5,114.5,932.1,0.426481,2.34,0.133,,,25000.0,0.6,0.2027,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,59.459,0.5946,500.0,128.8,0.2576,64,hybrid,0.4405,2270.2,2270.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,174.7,570.8,118.9,968.2,0.426481,2.34,0.133,,,25000.0,0.6,0.1958,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,58.019,0.5802,750.0,125.68,0.1676,32,hybrid,0.4514,2215.2,2215.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,170.5,557.0,116.0,944.7,0.426481,2.34,0.133,,,25000.0,0.6,0.2002,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,60.297,0.603,750.0,130.61,0.1742,64,hybrid,0.4344,2302.2,2302.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,177.2,578.9,120.6,981.8,0.426481,2.34,0.133,,,25000.0,0.6,0.1934,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,58.414,0.5841,1000.0,126.54,0.1265,32,hybrid,0.4484,2230.3,2230.3,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,171.7,560.8,116.8,951.2,0.426481,2.34,0.133,,,25000.0,0.6,0.199,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,60.725,0.6072,1000.0,131.54,0.1315,64,hybrid,0.4313,2318.5,2318.5,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,178.4,583.0,121.4,988.8,0.426481,2.34,0.133,,,25000.0,0.6,0.1922,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,58.815,0.5882,1500.0,127.4,0.0849,32,hybrid,0.4453,2245.6,2245.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,172.8,564.6,117.6,957.7,0.426481,2.34,0.133,,,25000.0,0.6,0.1978,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,61.158,0.6116,1500.0,132.48,0.0883,64,hybrid,0.4283,2335.1,2335.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,179.7,587.1,122.3,995.9,0.426481,2.34,0.133,,,25000.0,0.6,0.1909,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,59.018,0.5902,2000.0,127.84,0.0639,32,hybrid,0.4438,2253.3,2253.3,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,173.4,566.6,118.0,961.0,0.426481,2.34,0.133,,,25000.0,0.6,0.1972,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,61.377,0.6138,2000.0,132.95,0.0665,64,hybrid,0.4267,2343.4,2343.4,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,180.4,589.2,122.8,999.4,0.426481,2.34,0.133,,,25000.0,0.6,0.1903,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,59.217,0.5922,3000.0,128.27,0.0428,32,hybrid,0.4423,2260.9,2260.9,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,174.0,568.5,118.4,964.2,0.426481,2.34,0.133,,,25000.0,0.6,0.1966,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,61.598,0.616,3000.0,133.43,0.0445,64,hybrid,0.4252,2351.8,2351.8,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,181.0,591.3,123.2,1003.0,0.426481,2.34,0.133,,,25000.0,0.6,0.1897,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,59.221,0.5922,4000.0,128.28,0.0321,32,hybrid,0.4423,2261.1,2261.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,174.0,568.5,118.4,964.3,0.426481,2.34,0.133,,,25000.0,0.6,0.1965,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,100,61.619,0.6162,4000.0,133.48,0.0334,64,hybrid,0.4251,2352.7,2352.7,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,181.1,591.5,123.2,1003.4,0.426481,2.34,0.133,,,25000.0,0.6,0.1897,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,53.224,0.4258,250.0,115.29,0.4612,16,hybrid,0.4921,2032.1,2032.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,156.4,510.9,106.4,866.7,0.426481,2.34,0.133,,,25000.0,0.6,0.2165,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,61.996,0.496,250.0,134.29,0.5372,32,hybrid,0.4225,2367.0,2367.0,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,182.2,595.2,124.0,1009.5,0.426481,2.34,0.133,,,25000.0,0.6,0.1886,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,66.468,0.5317,250.0,143.98,0.5759,64,hybrid,0.394,2537.8,2537.8,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,195.3,638.1,132.9,1082.3,0.426481,2.34,0.133,,,25000.0,0.6,0.1773,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,55.288,0.4423,500.0,119.76,0.2395,16,hybrid,0.4737,2110.9,2110.9,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,162.5,530.8,110.6,900.3,0.426481,2.34,0.133,,,25000.0,0.6,0.2091,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,64.815,0.5185,500.0,140.4,0.2808,32,hybrid,0.4041,2474.7,2474.7,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,190.5,622.2,129.6,1055.4,0.426481,2.34,0.133,,,25000.0,0.6,0.1813,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,69.719,0.5578,500.0,151.02,0.302,64,hybrid,0.3757,2661.9,2661.9,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,204.9,669.3,139.4,1135.3,0.426481,2.34,0.133,,,25000.0,0.6,0.1699,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,56.012,0.4481,750.0,121.33,0.1618,16,hybrid,0.4676,2138.6,2138.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,164.6,537.7,112.0,912.1,0.426481,2.34,0.133,,,25000.0,0.6,0.2067,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,65.813,0.5265,750.0,142.56,0.1901,32,hybrid,0.398,2512.8,2512.8,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,193.4,631.8,131.6,1071.7,0.426481,2.34,0.133,,,25000.0,0.6,0.1788,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,70.874,0.567,750.0,153.53,0.2047,64,hybrid,0.3695,2706.0,2706.0,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,208.3,680.4,141.7,1154.1,0.426481,2.34,0.133,,,25000.0,0.6,0.1675,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,56.381,0.451,1000.0,122.13,0.1221,16,hybrid,0.4645,2152.6,2152.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,165.7,541.3,112.8,918.1,0.426481,2.34,0.133,,,25000.0,0.6,0.2054,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,66.323,0.5306,1000.0,143.67,0.1437,32,hybrid,0.3949,2532.2,2532.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,194.9,636.7,132.6,1080.0,0.426481,2.34,0.133,,,25000.0,0.6,0.1776,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,71.466,0.5717,1000.0,154.81,0.1548,64,hybrid,0.3665,2728.6,2728.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,210.0,686.1,142.9,1163.7,0.426481,2.34,0.133,,,25000.0,0.6,0.1662,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,56.754,0.454,1500.0,122.94,0.082,16,hybrid,0.4615,2166.9,2166.9,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,166.8,544.8,113.5,924.1,0.426481,2.34,0.133,,,25000.0,0.6,0.2042,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,66.84,0.5347,1500.0,144.79,0.0965,32,hybrid,0.3919,2552.0,2552.0,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,196.4,641.7,133.7,1088.4,0.426481,2.34,0.133,,,25000.0,0.6,0.1764,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,72.067,0.5765,1500.0,156.11,0.1041,64,hybrid,0.3634,2751.6,2751.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,211.8,691.8,144.1,1173.5,0.426481,2.34,0.133,,,25000.0,0.6,0.165,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,56.943,0.4555,2000.0,123.35,0.0617,16,hybrid,0.46,2174.1,2174.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,167.3,546.7,113.9,927.2,0.426481,2.34,0.133,,,25000.0,0.6,0.2036,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,67.102,0.5368,2000.0,145.35,0.0727,32,hybrid,0.3903,2562.0,2562.0,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,197.2,644.2,134.2,1092.6,0.426481,2.34,0.133,,,25000.0,0.6,0.1758,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,72.372,0.579,2000.0,156.77,0.0784,64,hybrid,0.3619,2763.2,2763.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,212.7,694.8,144.7,1178.5,0.426481,2.34,0.133,,,25000.0,0.6,0.1644,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,57.114,0.4569,3000.0,123.72,0.0412,16,hybrid,0.4586,2180.6,2180.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,167.8,548.3,114.2,930.0,0.426481,2.34,0.133,,,25000.0,0.6,0.2031,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,67.366,0.5389,3000.0,145.93,0.0486,32,hybrid,0.3888,2572.1,2572.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,198.0,646.7,134.7,1096.9,0.426481,2.34,0.133,,,25000.0,0.6,0.1752,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,72.679,0.5814,3000.0,157.44,0.0525,64,hybrid,0.3604,2774.9,2774.9,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,213.6,697.7,145.4,1183.5,0.426481,2.34,0.133,,,25000.0,0.6,0.1638,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,67.448,0.5396,4000.0,146.1,0.0365,32,hybrid,0.3883,2575.2,2575.2,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,198.2,647.5,134.9,1098.3,0.426481,2.34,0.133,,,25000.0,0.6,0.175,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,125,72.825,0.5826,4000.0,157.75,0.0394,64,hybrid,0.3596,2780.5,2780.5,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,214.0,699.1,145.6,1185.8,0.426481,2.34,0.133,,,25000.0,0.6,0.1635,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,150,54.715,0.3648,250.0,118.52,0.4741,8,hybrid,0.4787,2089.1,2089.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,160.8,525.3,109.4,890.9,0.426481,2.34,0.133,,,25000.0,0.6,0.2111,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,150,59.446,0.3963,250.0,128.77,0.5151,16,hybrid,0.4406,2269.7,2269.7,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,174.7,570.7,118.9,968.0,0.426481,2.34,0.133,,,25000.0,0.6,0.1959,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,150,68.008,0.4534,250.0,147.32,0.5893,32,hybrid,0.3851,2596.6,2596.6,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,199.9,652.9,136.0,1107.4,0.426481,2.34,0.133,,,25000.0,0.6,0.1737,True,True,True,True,True,analytical,assumed_defaults,statistical
minimax_m3,exact_fp8,1,32768,512,150,69.592,0.4639,250.0,150.75,0.603,64,hybrid,0.3764,2657.1,2657.1,25782398976.0,227733504.0,181174329.0,26191306809.0,56734928640.0,2.166,204.5,668.1,139.2,1133.2,0.426481,2.34,0.133,,,25000.0,0.6,0.1702,True,True,True,True,True,analytical,assumed_defaults,statistical
